id,price,neighbourhood,accommodates,bathrooms,bedrooms,beds,review_scores_rating,number_of_reviews,listing_url
30322108,75,Arganzuela,5,1,2,3,100,3,https://www.airbnb.com/rooms/30322108
30550478,75,Arganzuela,3,1,1,2,,1,https://www.airbnb.com/rooms/30550478
34269758,75,Arganzuela,5,1,2,4,97,7,https://www.airbnb.com/rooms/34269758
38143788,75,Arganzuela,4,2,2,3,100,2,https://www.airbnb.com/rooms/38143788
26019199,74,Arganzuela,3,1,1,1,96,21,https://www.airbnb.com/rooms/26019199
940649,73,Arganzuela,4,1.5,2,3,96,83,https://www.airbnb.com/rooms/940649
22917376,72,Arganzuela,3,1,1,1,97,78,https://www.airbnb.com/rooms/22917376
29348984,72,Arganzuela,4,1,2,2,93,3,https://www.airbnb.com/rooms/29348984
20404178,71,Arganzuela,4,1,0,2,83,20,https://www.airbnb.com/rooms/20404178
24827817,71,Arganzuela,4,1,2,3,97,39,https://www.airbnb.com/rooms/24827817
38327703,71,Arganzuela,4,1,0,1,100,1,https://www.airbnb.com/rooms/38327703
378899,70,Arganzuela,4,1,1,2,99,28,https://www.airbnb.com/rooms/378899
536574,70,Arganzuela,10,,5,9,60,3,https://www.airbnb.com/rooms/536574
5097623,70,Arganzuela,3,1,0,0,93,74,https://www.airbnb.com/rooms/5097623
5821340,70,Arganzuela,4,1,2,3,98,119,https://www.airbnb.com/rooms/5821340
8554556,70,Arganzuela,5,1,2,3,94,139,https://www.airbnb.com/rooms/8554556
8937444,70,Arganzuela,2,1,1,2,,0,https://www.airbnb.com/rooms/8937444
11966069,70,Arganzuela,3,1,1,1,94,24,https://www.airbnb.com/rooms/11966069
12304335,70,Arganzuela,5,1,2,2,92,97,https://www.airbnb.com/rooms/12304335
14037364,70,Arganzuela,5,1,2,3,,0,https://www.airbnb.com/rooms/14037364
15165114,70,Arganzuela,4,1,2,2,96,77,https://www.airbnb.com/rooms/15165114
16013414,70,Arganzuela,2,1,1,1,95,55,https://www.airbnb.com/rooms/16013414
16066885,70,Arganzuela,3,1,2,2,99,126,https://www.airbnb.com/rooms/16066885
17527525,70,Arganzuela,5,1,2,3,91,87,https://www.airbnb.com/rooms/17527525
18939260,70,Arganzuela,4,1,2,2,98,45,https://www.airbnb.com/rooms/18939260
19138077,70,Arganzuela,4,1,1,1,93,3,https://www.airbnb.com/rooms/19138077
19371914,70,Arganzuela,4,1,0,3,99,61,https://www.airbnb.com/rooms/19371914
19509339,70,Arganzuela,4,2,2,2,97,94,https://www.airbnb.com/rooms/19509339
19604768,70,Arganzuela,1,2,2,2,,0,https://www.airbnb.com/rooms/19604768
20026468,70,Arganzuela,6,1,2,3,87,15,https://www.airbnb.com/rooms/20026468
20643757,70,Arganzuela,4,1,2,2,88,28,https://www.airbnb.com/rooms/20643757
20925743,70,Arganzuela,6,2,2,3,94,54,https://www.airbnb.com/rooms/20925743
21508987,70,Arganzuela,5,1,2,5,92,100,https://www.airbnb.com/rooms/21508987
22496335,70,Arganzuela,5,1.5,2,3,98,85,https://www.airbnb.com/rooms/22496335
22542701,70,Arganzuela,4,1,2,3,95,38,https://www.airbnb.com/rooms/22542701
23230099,70,Arganzuela,5,1,2,3,98,48,https://www.airbnb.com/rooms/23230099
24437669,70,Arganzuela,4,1,2,3,98,62,https://www.airbnb.com/rooms/24437669
25280928,70,Arganzuela,4,1,2,2,94,37,https://www.airbnb.com/rooms/25280928
26728391,70,Arganzuela,6,1,3,6,94,17,https://www.airbnb.com/rooms/26728391
26802377,70,Arganzuela,4,1,1,1,95,39,https://www.airbnb.com/rooms/26802377
30366845,70,Arganzuela,6,2,2,4,86,62,https://www.airbnb.com/rooms/30366845
32026222,70,Arganzuela,4,1.5,2,3,,0,https://www.airbnb.com/rooms/32026222
33369968,70,Arganzuela,3,1,0,2,92,6,https://www.airbnb.com/rooms/33369968
34857325,70,Arganzuela,4,1.5,2,2,99,23,https://www.airbnb.com/rooms/34857325
35143799,70,Arganzuela,4,1,2,2,70,2,https://www.airbnb.com/rooms/35143799
35644051,70,Arganzuela,4,1.5,2,2,100,1,https://www.airbnb.com/rooms/35644051
36276751,70,Arganzuela,2,1,1,1,,0,https://www.airbnb.com/rooms/36276751
38544854,70,Arganzuela,4,1,1,1,,2,https://www.airbnb.com/rooms/38544854
11590293,69,Arganzuela,4,2,1,1,,0,https://www.airbnb.com/rooms/11590293
15645521,69,Arganzuela,6,1,2,2,97,158,https://www.airbnb.com/rooms/15645521
26379819,69,Arganzuela,6,1,2,3,83,23,https://www.airbnb.com/rooms/26379819
27286223,69,Arganzuela,3,1,2,2,80,2,https://www.airbnb.com/rooms/27286223
37326289,69,Arganzuela,6,1.5,2,3,93,6,https://www.airbnb.com/rooms/37326289
22464562,68,Arganzuela,2,1,2,2,96,65,https://www.airbnb.com/rooms/22464562
30809685,68,Arganzuela,2,1,1,1,92,53,https://www.airbnb.com/rooms/30809685
31374119,68,Arganzuela,4,1,1,2,80,3,https://www.airbnb.com/rooms/31374119
31844158,67,Arganzuela,2,1,1,1,91,14,https://www.airbnb.com/rooms/31844158
399140,66,Arganzuela,2,1,0,2,85,32,https://www.airbnb.com/rooms/399140
16204754,66,Arganzuela,2,1.5,1,1,100,5,https://www.airbnb.com/rooms/16204754
342670,65,Arganzuela,2,1,1,1,95,30,https://www.airbnb.com/rooms/342670
1254955,65,Arganzuela,4,1,2,2,91,46,https://www.airbnb.com/rooms/1254955
10751436,65,Arganzuela,2,2,1,1,100,10,https://www.airbnb.com/rooms/10751436
12878143,65,Arganzuela,4,1,1,2,93,52,https://www.airbnb.com/rooms/12878143
12901132,65,Arganzuela,4,1,2,2,96,78,https://www.airbnb.com/rooms/12901132
13651164,65,Arganzuela,2,1,1,1,,0,https://www.airbnb.com/rooms/13651164
14479313,65,Arganzuela,4,1,1,2,92,42,https://www.airbnb.com/rooms/14479313
16287474,65,Arganzuela,4,1,1,2,88,50,https://www.airbnb.com/rooms/16287474
16545345,65,Arganzuela,2,1,1,1,95,23,https://www.airbnb.com/rooms/16545345
16825258,65,Arganzuela,4,1,1,2,98,66,https://www.airbnb.com/rooms/16825258
18027290,65,Arganzuela,2,1,1,1,100,9,https://www.airbnb.com/rooms/18027290
18367891,65,Arganzuela,4,1,2,2,97,149,https://www.airbnb.com/rooms/18367891
19517706,65,Arganzuela,4,1,2,3,100,2,https://www.airbnb.com/rooms/19517706
19578054,65,Arganzuela,3,1,1,1,93,51,https://www.airbnb.com/rooms/19578054
20688837,65,Arganzuela,4,1,1,2,100,3,https://www.airbnb.com/rooms/20688837
21131476,65,Arganzuela,2,1,1,1,93,39,https://www.airbnb.com/rooms/21131476
21515176,65,Arganzuela,3,1,1,1,94,84,https://www.airbnb.com/rooms/21515176
21956824,65,Arganzuela,2,1,1,1,100,11,https://www.airbnb.com/rooms/21956824
22738638,65,Arganzuela,4,1,1,0,96,52,https://www.airbnb.com/rooms/22738638
22761191,65,Arganzuela,2,1,0,1,89,58,https://www.airbnb.com/rooms/22761191
24264598,65,Arganzuela,4,1,2,2,96,9,https://www.airbnb.com/rooms/24264598
25313243,65,Arganzuela,4,1,1,1,95,54,https://www.airbnb.com/rooms/25313243
26939341,65,Arganzuela,2,1,1,1,86,46,https://www.airbnb.com/rooms/26939341
26989244,65,Arganzuela,2,1,1,1,99,14,https://www.airbnb.com/rooms/26989244
29985103,65,Arganzuela,2,1,1,1,93,8,https://www.airbnb.com/rooms/29985103
30168080,65,Arganzuela,2,1,0,1,92,12,https://www.airbnb.com/rooms/30168080
30589357,65,Arganzuela,4,1,0,2,90,4,https://www.airbnb.com/rooms/30589357
31589551,65,Arganzuela,5,1,3,5,100,6,https://www.airbnb.com/rooms/31589551
32306283,65,Arganzuela,3,1,1,1,88,24,https://www.airbnb.com/rooms/32306283
34193630,65,Arganzuela,7,2,2,4,100,10,https://www.airbnb.com/rooms/34193630
34444428,65,Arganzuela,4,1,1,1,97,7,https://www.airbnb.com/rooms/34444428
34577269,65,Arganzuela,4,1.5,1,1,99,14,https://www.airbnb.com/rooms/34577269
34863822,65,Arganzuela,4,1,1,2,98,9,https://www.airbnb.com/rooms/34863822
37379494,65,Arganzuela,4,1,1,1,100,1,https://www.airbnb.com/rooms/37379494
37706633,65,Arganzuela,4,1,1,3,100,1,https://www.airbnb.com/rooms/37706633
38253892,65,Arganzuela,4,1,1,2,100,1,https://www.airbnb.com/rooms/38253892
29818670,64,Arganzuela,6,1,2,2,85,26,https://www.airbnb.com/rooms/29818670
29826501,64,Arganzuela,6,1,2,3,97,23,https://www.airbnb.com/rooms/29826501
34716848,64,Arganzuela,3,1,2,2,80,1,https://www.airbnb.com/rooms/34716848
26386760,63,Arganzuela,6,1,2,4,91,9,https://www.airbnb.com/rooms/26386760
36380144,63,Arganzuela,1,1,1,1,,0,https://www.airbnb.com/rooms/36380144
8878941,62,Arganzuela,2,1,1,1,80,3,https://www.airbnb.com/rooms/8878941
16060077,62,Arganzuela,3,1,2,2,99,37,https://www.airbnb.com/rooms/16060077
23766564,62,Arganzuela,4,1,1,1,97,19,https://www.airbnb.com/rooms/23766564
24872161,62,Arganzuela,4,1,2,3,98,94,https://www.airbnb.com/rooms/24872161
32180458,62,Arganzuela,4,1,1,2,96,11,https://www.airbnb.com/rooms/32180458
4340187,61,Arganzuela,2,1,2,2,96,20,https://www.airbnb.com/rooms/4340187
625566,60,Arganzuela,2,2,1,1,93,25,https://www.airbnb.com/rooms/625566
3048220,60,Arganzuela,3,1,1,1,88,5,https://www.airbnb.com/rooms/3048220
5541728,60,Arganzuela,2,1,1,1,,0,https://www.airbnb.com/rooms/5541728
7343758,60,Arganzuela,2,1,1,1,97,46,https://www.airbnb.com/rooms/7343758
8101894,60,Arganzuela,6,1,3,5,79,64,https://www.airbnb.com/rooms/8101894
10445067,60,Arganzuela,3,1,2,2,93,98,https://www.airbnb.com/rooms/10445067
11431074,60,Arganzuela,3,1,1,3,100,2,https://www.airbnb.com/rooms/11431074
11670839,60,Arganzuela,4,1,1,2,91,228,https://www.airbnb.com/rooms/11670839
13635682,60,Arganzuela,2,1,1,1,98,25,https://www.airbnb.com/rooms/13635682
13898895,60,Arganzuela,6,2,2,2,,0,https://www.airbnb.com/rooms/13898895
14039869,60,Arganzuela,5,1,2,3,93,153,https://www.airbnb.com/rooms/14039869
15696132,60,Arganzuela,4,1,1,2,87,80,https://www.airbnb.com/rooms/15696132
16001177,60,Arganzuela,5,1,2,3,91,172,https://www.airbnb.com/rooms/16001177
17283206,60,Arganzuela,5,1,3,3,93,135,https://www.airbnb.com/rooms/17283206
18203402,60,Arganzuela,4,1,1,2,85,160,https://www.airbnb.com/rooms/18203402
18364233,60,Arganzuela,2,1,1,2,90,103,https://www.airbnb.com/rooms/18364233
18418065,60,Arganzuela,4,1,2,3,91,46,https://www.airbnb.com/rooms/18418065
18452301,60,Arganzuela,4,1,1,2,99,62,https://www.airbnb.com/rooms/18452301
19406810,60,Arganzuela,2,1,1,2,100,3,https://www.airbnb.com/rooms/19406810
19563733,60,Arganzuela,1,1,1,1,,0,https://www.airbnb.com/rooms/19563733
20060669,60,Arganzuela,5,1,3,3,93,6,https://www.airbnb.com/rooms/20060669
22206082,60,Arganzuela,4,1,2,3,98,46,https://www.airbnb.com/rooms/22206082
23747534,60,Arganzuela,2,1,1,1,100,12,https://www.airbnb.com/rooms/23747534
24037666,60,Arganzuela,2,1,1,1,92,79,https://www.airbnb.com/rooms/24037666
24124756,60,Arganzuela,2,1,1,2,94,11,https://www.airbnb.com/rooms/24124756
24250606,60,Arganzuela,2,1,1,1,100,5,https://www.airbnb.com/rooms/24250606
24907274,60,Arganzuela,5,1,2,2,92,78,https://www.airbnb.com/rooms/24907274
25987994,60,Arganzuela,3,1,1,1,78,41,https://www.airbnb.com/rooms/25987994
26550785,60,Arganzuela,4,1,2,2,90,38,https://www.airbnb.com/rooms/26550785
26628611,60,Arganzuela,1,1.5,1,1,,0,https://www.airbnb.com/rooms/26628611
26631591,60,Arganzuela,3,1.5,1,1,,0,https://www.airbnb.com/rooms/26631591
27180364,60,Arganzuela,4,1,2,3,83,23,https://www.airbnb.com/rooms/27180364
27243122,60,Arganzuela,2,1,1,1,,1,https://www.airbnb.com/rooms/27243122
27888194,60,Arganzuela,4,1,1,1,90,38,https://www.airbnb.com/rooms/27888194
27973705,60,Arganzuela,4,1,2,3,86,71,https://www.airbnb.com/rooms/27973705
29591150,60,Arganzuela,4,1,1,2,93,3,https://www.airbnb.com/rooms/29591150
29957104,60,Arganzuela,3,1.5,1,1,100,1,https://www.airbnb.com/rooms/29957104
30334454,60,Arganzuela,3,1,1,2,99,22,https://www.airbnb.com/rooms/30334454
30350245,60,Arganzuela,4,1,2,2,100,1,https://www.airbnb.com/rooms/30350245
30906506,60,Arganzuela,3,1,1,2,82,25,https://www.airbnb.com/rooms/30906506
31166494,60,Arganzuela,2,1,1,1,90,20,https://www.airbnb.com/rooms/31166494
31457585,60,Arganzuela,1,1,1,1,,0,https://www.airbnb.com/rooms/31457585
31550087,60,Arganzuela,2,1,1,1,100,4,https://www.airbnb.com/rooms/31550087
32358784,60,Arganzuela,3,1,1,2,93,25,https://www.airbnb.com/rooms/32358784
32696671,60,Arganzuela,4,1,1,2,95,17,https://www.airbnb.com/rooms/32696671
32829020,60,Arganzuela,3,1,1,2,97,24,https://www.airbnb.com/rooms/32829020
33072316,60,Arganzuela,4,1,2,2,94,14,https://www.airbnb.com/rooms/33072316
33355533,60,Arganzuela,4,1,1,1,87,11,https://www.airbnb.com/rooms/33355533
33688192,60,Arganzuela,5,1,2,3,87,8,https://www.airbnb.com/rooms/33688192
33764439,60,Arganzuela,7,2,2,4,100,2,https://www.airbnb.com/rooms/33764439
34392656,60,Arganzuela,4,1.5,1,1,,0,https://www.airbnb.com/rooms/34392656
34769560,60,Arganzuela,1,1,1,1,,0,https://www.airbnb.com/rooms/34769560
35055564,60,Arganzuela,3,1,2,2,,0,https://www.airbnb.com/rooms/35055564
35087093,60,Arganzuela,2,1,1,2,100,3,https://www.airbnb.com/rooms/35087093
36783137,60,Arganzuela,3,1,1,1,,0,https://www.airbnb.com/rooms/36783137
37075781,60,Arganzuela,4,1,2,2,98,8,https://www.airbnb.com/rooms/37075781
37482928,60,Arganzuela,3,1,2,2,80,1,https://www.airbnb.com/rooms/37482928
37734328,60,Arganzuela,2,0,1,1,,0,https://www.airbnb.com/rooms/37734328
5625653,59,Arganzuela,3,1,1,2,95,67,https://www.airbnb.com/rooms/5625653
17432436,59,Arganzuela,4,1,1,2,97,151,https://www.airbnb.com/rooms/17432436
20069463,59,Arganzuela,4,1,0,2,,0,https://www.airbnb.com/rooms/20069463
23241387,59,Arganzuela,4,1,1,3,98,30,https://www.airbnb.com/rooms/23241387
25422170,59,Arganzuela,4,1,2,2,89,17,https://www.airbnb.com/rooms/25422170
26445267,59,Arganzuela,6,1,2,2,91,82,https://www.airbnb.com/rooms/26445267
33682488,59,Arganzuela,2,1,1,1,92,10,https://www.airbnb.com/rooms/33682488
35625601,59,Arganzuela,4,1,1,2,100,1,https://www.airbnb.com/rooms/35625601
2325516,58,Arganzuela,3,1,1,2,92,53,https://www.airbnb.com/rooms/2325516
6654288,58,Arganzuela,2,1,1,1,90,24,https://www.airbnb.com/rooms/6654288
7899729,58,Arganzuela,2,1,1,1,80,2,https://www.airbnb.com/rooms/7899729
11143896,58,Arganzuela,2,1,1,1,91,20,https://www.airbnb.com/rooms/11143896
15642904,58,Arganzuela,3,1,1,2,86,64,https://www.airbnb.com/rooms/15642904
27360200,58,Arganzuela,4,1,1,1,97,13,https://www.airbnb.com/rooms/27360200
30730075,58,Arganzuela,5,1,1,3,91,17,https://www.airbnb.com/rooms/30730075
32832936,58,Arganzuela,4,1,1,2,93,15,https://www.airbnb.com/rooms/32832936
33610677,58,Arganzuela,4,1,2,2,85,15,https://www.airbnb.com/rooms/33610677
34420819,58,Arganzuela,4,1.5,1,1,98,10,https://www.airbnb.com/rooms/34420819
13246572,57,Arganzuela,2,1,1,1,100,3,https://www.airbnb.com/rooms/13246572
34053123,57,Arganzuela,5,1,2,2,97,15,https://www.airbnb.com/rooms/34053123
36645765,57,Arganzuela,4,1,1,2,,0,https://www.airbnb.com/rooms/36645765
17104457,56,Arganzuela,4,1,1,4,98,30,https://www.airbnb.com/rooms/17104457
28042281,56,Arganzuela,2,1,1,1,92,28,https://www.airbnb.com/rooms/28042281
30565629,56,Arganzuela,5,1,2,2,100,1,https://www.airbnb.com/rooms/30565629
34539464,56,Arganzuela,4,1,1,1,95,11,https://www.airbnb.com/rooms/34539464
5497809,55,Arganzuela,4,1,0,2,80,4,https://www.airbnb.com/rooms/5497809
5776887,55,Arganzuela,1,1,1,1,99,44,https://www.airbnb.com/rooms/5776887
9471684,55,Arganzuela,3,1,1,1,95,341,https://www.airbnb.com/rooms/9471684
9471912,55,Arganzuela,3,1,1,3,93,376,https://www.airbnb.com/rooms/9471912
10533378,55,Arganzuela,4,1,1,2,89,235,https://www.airbnb.com/rooms/10533378
10594739,55,Arganzuela,4,1,2,2,98,24,https://www.airbnb.com/rooms/10594739
11001199,55,Arganzuela,4,1,1,2,98,197,https://www.airbnb.com/rooms/11001199
11689519,55,Arganzuela,4,1,1,2,93,188,https://www.airbnb.com/rooms/11689519
13622549,55,Arganzuela,6,2,4,5,100,3,https://www.airbnb.com/rooms/13622549
13858821,55,Arganzuela,2,1,1,1,97,67,https://www.airbnb.com/rooms/13858821
13924446,55,Arganzuela,3,1,1,2,93,53,https://www.airbnb.com/rooms/13924446
18410444,55,Arganzuela,3,1,2,3,76,82,https://www.airbnb.com/rooms/18410444
19304560,55,Arganzuela,2,1,1,1,98,86,https://www.airbnb.com/rooms/19304560
20891079,55,Arganzuela,4,1,1,2,94,142,https://www.airbnb.com/rooms/20891079
20891373,55,Arganzuela,4,1,1,3,94,115,https://www.airbnb.com/rooms/20891373
21182635,55,Arganzuela,2,1,1,1,100,3,https://www.airbnb.com/rooms/21182635
21758964,55,Arganzuela,4,1,1,1,98,42,https://www.airbnb.com/rooms/21758964
22182595,55,Arganzuela,2,1,1,1,84,28,https://www.airbnb.com/rooms/22182595
23431180,55,Arganzuela,4,1.5,1,1,86,199,https://www.airbnb.com/rooms/23431180
24010725,55,Arganzuela,2,2,1,1,100,4,https://www.airbnb.com/rooms/24010725
25173944,55,Arganzuela,4,1,1,3,94,88,https://www.airbnb.com/rooms/25173944
26034755,55,Arganzuela,3,1.5,1,1,100,14,https://www.airbnb.com/rooms/26034755
26948178,55,Arganzuela,2,1,1,1,,0,https://www.airbnb.com/rooms/26948178
26965193,55,Arganzuela,4,2,2,2,80,1,https://www.airbnb.com/rooms/26965193
28080007,55,Arganzuela,2,1,1,1,92,5,https://www.airbnb.com/rooms/28080007
28891626,55,Arganzuela,4,1,1,3,95,85,https://www.airbnb.com/rooms/28891626
28891765,55,Arganzuela,4,1,1,3,95,82,https://www.airbnb.com/rooms/28891765
28891855,55,Arganzuela,3,1,1,3,95,89,https://www.airbnb.com/rooms/28891855
28892011,55,Arganzuela,3,1,1,3,93,83,https://www.airbnb.com/rooms/28892011
29293910,55,Arganzuela,2,1,1,1,80,5,https://www.airbnb.com/rooms/29293910
30345194,55,Arganzuela,3,1,1,2,87,30,https://www.airbnb.com/rooms/30345194
31094749,55,Arganzuela,3,1,0,1,80,1,https://www.airbnb.com/rooms/31094749
32316332,55,Arganzuela,4,1,1,2,95,11,https://www.airbnb.com/rooms/32316332
33028430,55,Arganzuela,3,1.5,1,2,94,16,https://www.airbnb.com/rooms/33028430
33060910,55,Arganzuela,2,1,1,1,97,13,https://www.airbnb.com/rooms/33060910
33151830,55,Arganzuela,4,1,2,3,84,10,https://www.airbnb.com/rooms/33151830
34766007,55,Arganzuela,2,1,0,1,,0,https://www.airbnb.com/rooms/34766007
34917572,55,Arganzuela,1,1,0,1,100,1,https://www.airbnb.com/rooms/34917572
35101578,55,Arganzuela,2,1,1,1,,0,https://www.airbnb.com/rooms/35101578
35784994,55,Arganzuela,4,2,2,3,,0,https://www.airbnb.com/rooms/35784994
36473228,55,Arganzuela,4,1,3,3,,0,https://www.airbnb.com/rooms/36473228
37548074,55,Arganzuela,3,1,1,1,,0,https://www.airbnb.com/rooms/37548074
37701252,55,Arganzuela,4,1,1,2,100,2,https://www.airbnb.com/rooms/37701252
9798653,54,Arganzuela,2,2,1,1,99,107,https://www.airbnb.com/rooms/9798653
32777567,54,Arganzuela,2,1.5,1,1,100,30,https://www.airbnb.com/rooms/32777567
4708827,53,Arganzuela,4,1,1,1,95,61,https://www.airbnb.com/rooms/4708827
11455398,53,Arganzuela,4,1,1,2,95,94,https://www.airbnb.com/rooms/11455398
11797917,53,Arganzuela,2,1,1,1,94,305,https://www.airbnb.com/rooms/11797917
19269803,53,Arganzuela,3,1,2,2,93,46,https://www.airbnb.com/rooms/19269803
23674803,53,Arganzuela,3,1,1,3,94,123,https://www.airbnb.com/rooms/23674803
29883331,53,Arganzuela,4,1,2,2,40,2,https://www.airbnb.com/rooms/29883331
1298830,52,Arganzuela,4,1,2,3,92,399,https://www.airbnb.com/rooms/1298830
9128910,52,Arganzuela,4,1,1,4,95,405,https://www.airbnb.com/rooms/9128910
14459630,52,Arganzuela,4,1,1,2,92,97,https://www.airbnb.com/rooms/14459630
15831043,52,Arganzuela,2,1.5,1,2,97,140,https://www.airbnb.com/rooms/15831043
18105409,52,Arganzuela,4,1,2,3,96,173,https://www.airbnb.com/rooms/18105409
23674514,52,Arganzuela,3,1,1,3,94,149,https://www.airbnb.com/rooms/23674514
23674750,52,Arganzuela,3,1,1,3,97,121,https://www.airbnb.com/rooms/23674750
28427782,52,Arganzuela,4,1,1,2,78,12,https://www.airbnb.com/rooms/28427782
34804179,52,Arganzuela,1,1,3,3,100,1,https://www.airbnb.com/rooms/34804179
24776251,51,Arganzuela,4,1,1,2,97,71,https://www.airbnb.com/rooms/24776251
34006440,51,Arganzuela,3,1,1,2,85,15,https://www.airbnb.com/rooms/34006440
34713583,51,Arganzuela,2,1,1,1,90,2,https://www.airbnb.com/rooms/34713583
1819060,50,Arganzuela,2,1,1,1,96,5,https://www.airbnb.com/rooms/1819060
5265957,50,Arganzuela,2,1,1,1,98,33,https://www.airbnb.com/rooms/5265957
6320287,50,Arganzuela,2,1.5,1,2,94,48,https://www.airbnb.com/rooms/6320287
7035211,50,Arganzuela,2,1,1,1,,0,https://www.airbnb.com/rooms/7035211
9017254,50,Arganzuela,3,1,1,1,95,107,https://www.airbnb.com/rooms/9017254
10561234,50,Arganzuela,6,1,2,2,85,162,https://www.airbnb.com/rooms/10561234
11416968,50,Arganzuela,4,1,1,1,86,165,https://www.airbnb.com/rooms/11416968
12585819,50,Arganzuela,4,1,3,3,80,62,https://www.airbnb.com/rooms/12585819
13745016,50,Arganzuela,4,1,2,2,98,10,https://www.airbnb.com/rooms/13745016
14017587,50,Arganzuela,2,1,1,1,,0,https://www.airbnb.com/rooms/14017587
14882631,50,Arganzuela,8,1,3,5,96,74,https://www.airbnb.com/rooms/14882631
15019446,50,Arganzuela,2,1,1,1,95,36,https://www.airbnb.com/rooms/15019446
16248615,50,Arganzuela,2,1,0,1,40,1,https://www.airbnb.com/rooms/16248615
16496508,50,Arganzuela,3,1,1,2,,0,https://www.airbnb.com/rooms/16496508
18146906,50,Arganzuela,4,1,1,2,93,90,https://www.airbnb.com/rooms/18146906
18837156,50,Arganzuela,2,1,1,1,,0,https://www.airbnb.com/rooms/18837156
18837266,50,Arganzuela,2,1,1,1,,0,https://www.airbnb.com/rooms/18837266
18837432,50,Arganzuela,2,1,1,1,,0,https://www.airbnb.com/rooms/18837432
19078457,50,Arganzuela,3,1,1,1,98,110,https://www.airbnb.com/rooms/19078457
19357718,50,Arganzuela,6,1,2,6,97,42,https://www.airbnb.com/rooms/19357718
19369064,50,Arganzuela,2,1,2,2,,0,https://www.airbnb.com/rooms/19369064
21718637,50,Arganzuela,1,1,1,1,100,1,https://www.airbnb.com/rooms/21718637
22048891,50,Arganzuela,2,1,1,2,90,2,https://www.airbnb.com/rooms/22048891
22121379,50,Arganzuela,3,1,2,2,100,2,https://www.airbnb.com/rooms/22121379
22174514,50,Arganzuela,1,1,1,1,,1,https://www.airbnb.com/rooms/22174514
